,eep,age,feh,mass,initial_mass,radius,density,logTeff,Teff,logg,logL,Mbol,delta_nu,nu_max,phase,dm_deep,J_mag,H_mag,K_mag,G_mag,BP_mag,RP_mag,W1_mag,W2_mag,W3_mag,TESS_mag,Kepler_mag,parallax,distance,AV
1005,303.3025997023226,10.043744702805384,0.294916803401549,0.3750343357070427,0.3750415913955112,0.3712472447180404,10.335428568998394,3.524562959924943,3346.4661493861568,4.872866646810976,-1.8078024281366014,9.259506070341503,384.53899062744335,11083.670126373392,0.0,0.0034165708292222562,9.590387154814994,8.941988580330019,8.734443773777016,12.46703858832144,13.930459267636667,11.338028340467986,8.61902215686434,8.457485307079217,8.340304049926132,11.242249631522208,12.494587427979424,36.536168585063244,27.370138652382426,0.023502985844281486
1006,264.5309511098834,9.360569752805006,0.2870076956515744,0.37899375621781745,0.3789957145226509,0.3673069786459393,10.788760058253914,3.52549470078192,3353.9484991200916,4.886726804838377,-1.8134051895975078,9.27351297399377,393.1038382670202,11434.477978768376,0.0,0.0037410945182079513,9.607229367884656,8.960146434961892,8.753502750183175,12.462285595563207,13.907298509001535,11.338378874374202,8.638854250140371,8.479027305308161,8.362674274284277,11.24470867160706,12.486787046917746,36.48970342122367,27.40499116850496,0.009838299147123431
1007,264.5309511098834,9.360569752805006,0.2870076956515744,0.37899375621781745,0.3789957145226509,0.3673069786459393,10.788760058253914,3.52549470078192,3353.9484991200916,4.886726804838377,-1.8134051895975078,9.27351297399377,393.1038382670202,11434.477978768376,0.0,0.0037410945182079513,9.607229367884656,8.960146434961892,8.753502750183175,12.462285595563207,13.907298509001535,11.338378874374202,8.638854250140371,8.479027305308161,8.362674274284277,11.24470867160706,12.486787046917746,36.48970342122367,27.40499116850496,0.009838299147123431
1008,246.68419602900514,9.044724119114292,0.31888102815703584,0.38510123558902215,0.3851025069551378,0.37062910321432097,10.67368947025235,3.5248487640685187,3348.75613074549,4.885824449239493,-1.8082293427466127,9.260573356866532,390.56505920997296,11417.625509108895,0.0,0.006496677185951866,9.593042773019672,8.946533942527763,8.74031153624351,12.471628396387889,13.93580274855486,11.342291531614533,8.626957643930387,8.466523833140563,8.350306082795356,11.246137721834591,12.499866702959531,36.4117399024183,27.46366975815909,0.0097662932493697
1009,306.54789827301335,10.117916612979137,0.2957976795294826,0.37271290844753724,0.37272135431092057,0.37042535567264673,10.33952147921734,3.523768542941032,3340.3191414242947,4.872090845159517,-1.8129033294338612,9.272258323584651,384.6680704379138,11073.941158141273,0.0,0.0027764022483178835,9.602298185808733,8.957101631825026,8.750743587137462,12.478765079552483,13.942459797873536,11.349595360897702,8.635713609781954,8.47327126583812,8.356115095236305,11.253734416735776,12.506596717404227,36.40088522599578,27.471859373514565,0.0007491140591225435
1010,283.5879689845681,9.696564912218658,0.2861082204053962,0.3764317227687518,0.3764352674938718,0.36868234925436183,10.594774128421289,3.5247768970017015,3348.3779360247117,4.880530880112718,-1.8129927150487786,9.272481787621945,389.512012994701,11279.237522073046,0.0,0.004092866584631571,9.594850958422326,8.94863606888527,8.742088848398327,12.455918232745201,13.906423845232496,11.330465019149862,8.627060323751305,8.466121199601124,8.34937963806641,11.236190047169135,12.481351111197498,36.62310614934405,27.305166195410507,0.005027600713668317
1011,300.27832380701943,9.978037298779476,0.30584508033028523,0.37773063838872667,0.3777369853688484,0.372850512791058,10.276433473927524,3.5244134945808008,3345.2772739438,4.872232754486504,-1.804673490081428,9.25168372520357,383.31730042883373,11069.702064423898,0.0,0.0030416115474149103,9.581785653756798,8.935838286772043,8.729913747215628,12.45738558182815,13.91950894866848,11.328630709788932,8.616370457771282,8.455267606113118,8.338767951475422,11.232794411448957,12.485206728365446,36.41144580600607,27.46389158309802,0.0013447127032543394
1012,274.57465396981206,9.534719757182216,0.2865167032844591,0.3775124644973533,0.377515084690459,0.3684387725933438,10.647918490226258,3.524923671915918,3349.5602083864733,4.882351494469731,-1.8130153154086224,9.272538288521556,390.47977991924165,11325.08500653723,0.0,0.004154820387991359,9.606509728752524,8.958524595860215,8.750969671115865,12.47212677789022,13.926418358246346,11.345664620272368,8.635114654509355,8.474063643328217,8.357011163230839,11.251015562966025,12.497991427669724,36.513422905987106,27.387188612109824,0.021215604220947648
1013,289.2411933239732,9.822499060609072,0.2700246848331321,0.3713719756678856,0.37137646497666293,0.3662180899733168,10.668105037739277,3.5244611671693815,3346.323674577646,4.880493005223749,-1.820106734679423,9.290266836698558,391.04241482524804,11281.918272621106,0.0,0.00297419907682845,9.617304713159953,8.97133877187725,8.764320977869225,12.47272960619253,13.91926978388866,11.348421758152908,8.6478464300587,8.486129881807777,8.368865078738425,11.254798072706594,12.497159389461773,36.56780740792628,27.346457742042368,0.005408924226918375
1014,278.679739065882,9.595390436210657,0.3038702208922461,0.3810197408066026,0.38102270874722977,0.3719333100661262,10.441336525297679,3.5248515581941713,3348.5744996418325,4.8781422777814445,-1.805035600150751,9.25258900037688,386.4437719780435,11215.961796146545,0.0,0.004035667397529788,9.587597231060329,8.940662024964908,8.734228957943335,12.460033545010546,13.919421902586715,11.332072777833575,8.62028221619926,8.45964548319732,8.343164374875496,11.236599756914197,12.487246074232697,36.396538996683404,27.475139877753872,0.009804795312605958
1015,260.22029690743483,9.273776054875292,0.30021777444279957,0.3821222000081068,0.3821239243220978,0.3701197596739728,10.630596659179183,3.5254409370097255,3353.3047656503068,4.883650793267648,-1.8069987572190382,9.257496893047595,389.9636759510053,11352.385295395088,0.0,0.005374367560144277,9.59715426543177,8.949473495512482,8.742846754490893,12.462202955946601,13.915175750962122,11.336046253615603,8.628897771892882,8.469125411506848,8.352879909809737,11.241340474671105,12.488239930321496,36.377744369134504,27.48933495855977,0.014105239320779275
1016,280.3704062629837,9.628703548869469,0.2913928844522038,0.378801554056614,0.37880469583756826,0.36977551137791204,10.56698916742802,3.525228526266206,3351.788710533683,4.880667108861573,-1.8086326731986837,9.26158168299671,388.91345696868575,11277.645681593753,0.0,0.0036394833509956373,9.604035230966865,8.956033606704953,8.748958801809717,12.46827328729498,13.920968185294338,11.342231054484047,8.63411956785667,8.473787804997027,8.357150919705894,11.247668477404359,12.494054934487895,36.35590662016867,27.50584686135275,0.01757815142195641
